candidate_id	job_count	seed_count	complete_seed_count	stage1_any_strict_dual_reference_job	stage1_any_broad_dual_reference_job	stage2_any_seed_dual_conformation_strict	stage2_any_seed_dual_conformation_broad	stage3_two_seed_dual_conformation_strict	stage3_two_seed_dual_conformation_broad	strict_seed_passes	broad_seed_passes
P1MCPUFP__CPUFP500K_0100__00914	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00919	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00920	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00921	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00924	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00935	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0100__00938	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0101__00011	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0101__00062	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0101__00072	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0101__00087	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0101__00112	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0101__00151	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0101__00209	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0101__00228	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0101__00236	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0101__00245	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0101__00271	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0101__00318	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0101__00395	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0101__00539	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0101__00638	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0101__00667	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0101__00730	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0101__00798	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0101__00815	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0101__00850	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0101__00851	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0101__00894	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0101__00917	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0102__00013	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0102__00101	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0102__00104	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0102__00122	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0102__00168	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0102__00210	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0102__00235	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0102__00237	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0102__00244	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0102__00289	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0102__00350	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0102__00484	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0102__00570	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0102__00599	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0102__00659	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0102__00748	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0102__00787	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0102__00891	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0102__00935	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0104__00443	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0104__00590	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0104__00862	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0104__00890	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0105__00148	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0105__00178	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0105__00231	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0105__00236	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0105__00357	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0105__00364	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0105__00482	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0105__00490	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0105__00557	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0105__00802	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0106__00003	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0106__00029	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0106__00057	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0106__00063	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0106__00096	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0106__00122	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0106__00151	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0106__00154	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0106__00181	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0106__00189	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0106__00193	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0106__00199	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0106__00203	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0106__00250	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0106__00361	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0106__00382	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0106__00396	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0106__00403	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0106__00425	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0106__00445	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0106__00453	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0106__00473	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0106__00511	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0106__00598	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0106__00617	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0106__00674	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0106__00692	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0106__00735	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0106__00736	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00023	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00026	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00040	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00057	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00058	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00061	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00065	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00068	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00075	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00082	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00099	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00126	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00127	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00144	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00152	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00182	4	2	2	True	True	False	True	False	True	0	2
P1MCPUFP__CPUFP500K_0107__00196	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00221	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00232	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00233	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00241	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00256	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00261	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00266	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00267	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00273	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00296	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00315	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00333	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00341	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00352	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00360	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00365	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00370	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00401	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00405	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00410	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00424	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00436	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00459	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00471	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00473	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00475	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00481	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00487	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00491	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00495	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00518	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00519	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00554	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00559	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00568	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00591	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00594	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00605	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00610	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00657	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00662	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00685	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00686	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00713	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00715	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00732	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00737	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00738	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00746	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00754	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00785	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00791	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00798	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00810	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00832	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00834	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00843	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00847	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00858	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00867	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00868	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00873	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00897	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00904	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00909	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00922	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00924	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0107__00927	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00006	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00010	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00030	4	2	2	True	True	True	True	False	True	1	2
P1MCPUFP__CPUFP500K_0108__00037	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00054	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00063	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00075	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00087	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00102	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00105	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00107	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00119	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00122	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00126	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00128	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00132	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00133	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00134	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00141	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00147	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00153	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00154	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00157	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00163	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00170	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00173	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00184	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00187	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00188	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00191	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00198	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00201	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00208	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00211	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00214	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00216	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00222	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00226	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00236	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00240	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00253	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00262	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00267	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00285	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00289	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00291	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00300	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00304	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00315	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00322	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00359	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00361	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00363	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00370	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00378	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00382	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00383	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00391	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00392	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00401	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00404	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00427	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00430	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00434	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00459	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00475	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00476	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00488	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00493	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00494	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00515	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00521	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00530	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00537	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00538	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00540	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00563	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00587	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00600	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00601	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00613	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00616	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00618	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00625	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00630	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00639	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00640	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00643	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00663	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00670	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00671	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00675	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00676	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00677	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00679	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00680	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00685	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00701	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00704	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00708	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00709	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00711	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00723	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00726	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00728	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00729	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00730	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00735	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00739	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00764	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00773	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00776	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00778	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00798	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00810	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00813	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00822	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00825	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00836	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00839	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00860	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00862	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00875	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00890	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00897	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00902	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00918	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00929	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00930	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0108__00932	4	2	2	True	True	True	True	True	True	2	2
