candidate_id	job_count	seed_count	complete_seed_count	stage1_any_strict_dual_reference_job	stage1_any_broad_dual_reference_job	stage2_any_seed_dual_conformation_strict	stage2_any_seed_dual_conformation_broad	stage3_two_seed_dual_conformation_strict	stage3_two_seed_dual_conformation_broad	strict_seed_passes	broad_seed_passes
P1MCPUFP__CPUFP500K_0001__00010	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00015	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00017	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00019	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00027	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00038	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00041	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00051	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00056	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00060	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00063	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00065	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00067	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00071	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00078	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00083	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00088	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00095	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00106	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00108	6	3	3	True	True	True	True	True	True	3	3
P1MCPUFP__CPUFP500K_0001__00121	6	3	3	True	True	True	True	True	True	3	3
P1MCPUFP__CPUFP500K_0001__00124	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00125	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00128	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00130	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00134	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00143	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00152	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00174	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00178	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00187	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00193	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00197	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00202	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00211	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00220	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00231	6	3	3	True	True	True	True	True	True	3	3
P1MCPUFP__CPUFP500K_0001__00238	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00246	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00248	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00249	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00251	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00252	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00253	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00257	6	3	3	True	True	True	True	True	True	3	3
P1MCPUFP__CPUFP500K_0001__00262	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00265	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00269	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00285	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00286	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00290	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00291	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00310	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00311	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00320	4	2	2	True	True	True	True	False	True	1	2
P1MCPUFP__CPUFP500K_0001__00324	6	3	3	True	True	True	True	True	True	3	3
P1MCPUFP__CPUFP500K_0001__00325	6	3	3	True	True	True	True	True	True	3	3
P1MCPUFP__CPUFP500K_0001__00338	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00339	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00341	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00346	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00351	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00357	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00370	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00378	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00390	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00393	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00394	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00399	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00401	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00412	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00423	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00432	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00433	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00436	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00437	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00438	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00439	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00440	6	3	3	True	True	True	True	True	True	3	3
P1MCPUFP__CPUFP500K_0001__00441	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00456	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00481	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00491	6	3	3	True	True	True	True	True	True	3	3
P1MCPUFP__CPUFP500K_0001__00493	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00494	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00496	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00502	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00513	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00517	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00525	6	3	3	True	True	True	True	True	True	3	3
P1MCPUFP__CPUFP500K_0001__00528	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00532	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00536	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00543	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00558	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00562	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00565	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00568	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00577	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00582	6	3	3	True	True	True	True	True	True	3	3
P1MCPUFP__CPUFP500K_0001__00584	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00585	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00587	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00588	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00593	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00596	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00597	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00600	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00601	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00602	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00608	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00612	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00613	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00619	6	3	3	True	True	True	True	True	True	3	3
P1MCPUFP__CPUFP500K_0001__00620	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00621	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00623	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00627	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00629	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00631	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00632	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00635	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00640	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00651	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00654	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00657	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00658	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00662	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00663	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00665	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00671	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00673	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00676	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00681	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00692	6	3	3	True	True	True	True	True	True	3	3
P1MCPUFP__CPUFP500K_0001__00708	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00711	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00712	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00715	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00716	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00724	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00733	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00739	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00742	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00752	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00755	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00762	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00766	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00769	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00774	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00775	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00777	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00781	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00787	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00800	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00801	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00802	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00803	6	3	3	True	True	True	True	True	True	3	3
P1MCPUFP__CPUFP500K_0001__00804	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00808	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00810	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00815	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00823	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00826	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00828	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00836	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00838	6	3	3	True	True	True	True	True	True	3	3
P1MCPUFP__CPUFP500K_0001__00839	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00862	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00868	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00871	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00874	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00876	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00880	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00889	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00892	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00893	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00894	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00896	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00897	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00898	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00903	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00906	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00909	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00915	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00919	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00926	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00928	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0001__00931	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0001__00936	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0002__00105	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0002__00181	6	3	3	True	True	True	True	True	True	3	3
P1MCPUFP__CPUFP500K_0002__00204	6	3	3	True	True	True	True	True	True	3	3
P1MCPUFP__CPUFP500K_0002__00289	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0002__00363	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0002__00410	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0002__00634	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0002__00710	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0002__00861	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0007__00339	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0007__00393	6	3	3	True	True	True	True	True	True	3	3
P1MCPUFP__CPUFP500K_0008__00015	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0008__00017	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0008__00022	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0008__00025	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0008__00045	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0008__00053	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0008__00092	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0008__00096	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0008__00183	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0008__00191	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0008__00214	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0008__00269	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0008__00291	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0008__00309	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0008__00321	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0008__00322	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0008__00327	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0008__00387	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0008__00403	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0008__00408	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0008__00410	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0008__00452	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0008__00457	6	3	3	True	True	True	True	True	True	3	3
P1MCPUFP__CPUFP500K_0008__00469	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0008__00481	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0008__00497	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0008__00503	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0008__00564	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0008__00579	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0008__00583	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0008__00596	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0008__00600	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0008__00627	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0008__00639	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0008__00680	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0008__00719	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0008__00727	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0008__00729	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0008__00746	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0008__00757	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0008__00770	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0008__00787	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0008__00802	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0008__00819	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0008__00820	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0008__00823	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0008__00824	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0008__00837	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0008__00850	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0008__00856	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0008__00863	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0008__00867	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0008__00873	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0008__00901	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0008__00914	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0008__00916	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0008__00926	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0008__00931	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0009__00004	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0009__00024	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0009__00110	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0009__00144	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0009__00152	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0009__00160	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0009__00198	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0009__00201	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0009__00204	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0009__00207	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0009__00212	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0009__00214	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0009__00221	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0009__00223	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0009__00227	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0009__00283	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0009__00341	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0009__00349	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0009__00357	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0009__00405	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0009__00429	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0009__00442	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0009__00448	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0009__00451	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0009__00454	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0009__00489	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0009__00505	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0009__00531	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0009__00553	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0009__00557	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0009__00560	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0009__00577	6	3	3	True	True	True	True	True	True	3	3
P1MCPUFP__CPUFP500K_0009__00598	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0009__00615	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0009__00641	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0009__00646	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0009__00663	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0009__00716	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0009__00721	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0009__00730	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0009__00743	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0009__00745	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0009__00755	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0009__00768	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0009__00787	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0009__00806	2	1	1	True	True	True	True	False	False	1	1
P1MCPUFP__CPUFP500K_0009__00807	4	2	2	True	True	True	True	True	True	2	2
P1MCPUFP__CPUFP500K_0009__00822	2	1	1	True	True	True	True	False	False	1	1
